id	wplayerid	bplayerid	wusername	busername	wtitle	btitle	wcountry	bcountry	wrating	brating	wratingk	bratingk	wtype	btype	event	site	timecontrol	postal	startts	endts	result	termination	plycount	mode	rated	corrupt	movelist	events
669122	63152	16866	bot_dolores_v1	browni3141			US	US	2616	2579	31	31	b	h	Casual game	Over the Net	15s/2m30s/100	0	1769941051	1769942363	w	r	37	IGS	1	0	1w Da1 Eb1 Cc1 Rd1 Re1 Rf1 Cg1 Hh1 Ra2 Mb2 Rc2 Dd2 Re2 Rf2 Rg2 Hh2\n1b eb7 mg7 ha7 hh7 dd7 de7 cb8 cg8 rc7 rf7 ra8 rc8 rd8 re8 rf8 rh8\n2w Mb2n Eb1n Mb3e Eb2n\n2b eb7s eb6s eb5s hh7s\n3w Hh2n Hh1n Da1e Db1n\n3b mg7s mg6s mg5s mg4s\n4w Mc3e Eb3e Ec3n\n4b mg3n Rg2n mg4n Rg3n\n5w Hh2w Hg2n Rg4e Ec4e\n5b hh6s hh5n Rh4n mg5n\n6w Ed4e Ee4e Ef4n Ef5e\n6b mg6n eb4e ec4e ha7s\n7w Md3w Mc3w Mb3w Hg3n\n7b ed4w ec4w eb4s ha6e\n8w Hg4w Eg5n Dd2n Hf4n\n8b hb6e hc6e hd6e rh8s\n9w Eg6w mg7s mg6s Ef6e\n9b Rh5s hh6s Hf5s mg5w\n10w Eg6s Rh4w Hf4w He4n\n10b rf7s rf8s He5s mf5w\n11w Eg5w me5w Ef5w He4w\n11b he6w md5w Hd4n mc5n\n12w Hd5s Ee5w Ed5w Rg4e\n12b hd6e mc6e Ma3n eb3w\n13w Ec5e Ed5e md6s Db2n\n13b he6w md5w Hd4n mc5n\n14w Ee5n Hd5e Hh3w He5e\n14b hh5w hg5n Ma4n ea3n\n15w Hf5e rf6s rf5s Hg5w\n15b Ma5n ea4n rf7s de7e\n16w Hg3w Hf3e rf4s rf3x Cc1w\n16b Ma6e ea5n ea6s ea5e\n17w hd6s Ee6w Hf5e rf6s\n17b mc6s Mb6e eb5n cb8s\n18w rf5s Hg5w rf4s rf3x Hf5s\n18b hd5s ra8s re8s rd8e\n19w Hf4n Hf5w He5n Hg3n\n19b mc5e md5e eb6s eb5e\n20w Mc6w rc7s Ed6s Mb6w\n20b hg6s hg5w He6e Hf6x me5n\n21w hd4w Ed5s hc4s hc3x Ed4w\n21b rc6e ec5n ec6w me6e\n22w Ec4n Ec5e Ed5e rd6s\n22b hf5e hg5e mf6e rc8s\n23w rd5s Ee5w Ed5n Hg4s\n23b hh5n Rh4n Rh5w hh6s\n24w Dd3s rd4s rd3w rc3x Dd2n\n24b mg6n Rg5n Rg6w Rf6x mg7s\n25w Ra2n Ra3n Ra4n Dd3e\n25b re8w rd8w rc8w rb8w\n26w Cg1n Db3e Dc3n Dc4n\n26b mg6s mg5s Hg3e mg4s\n27w De3n De4n De5w Re2n\n27b Hh3n mg3e hh5w hg5n\n28w Rd1n Rd2n Rd3n Rd4w\n28b Hh4n mh3n Hh5n mh4n\n29w Ed6e Dd5n Dc5n Rc4n\n29b hg6w mh5w mg5n cg8s\n30w Re3n Re4n Re1n Re2n\n30b hf6s df7s cg7w hf5e\n31w Re5w Ee6s df6w Ee5e\n31b hg5e mg6w de6s mf6w\n32w Ef5e de5e df5s Eg5w\n32b me6e Dd6e dd7s mf6e\n33w rc7e Dc6n Rd5e Re3n\n33b cb7n eb6n eb7s Dc7w\n34w df4s df3x Ef5s Ef4n Ef5e\n34b eb6e ec6w Rc5n Rc6x rd7w\n35w Eg5w mg6s mg5s Ef5e\n35b eb6e Ma6e ec6s Mb6e Mc6x\n36w Hh6w Hg6w Hf6e cf7s cf6x\n36b ec5e dd6n ed5n re7e\n37w Re5e Rf5n Hg6n Rf6e\n37b	1769941026 [Sun Feb  1 10:17:06 2026] b player joining\n1769941026 [Sun Feb  1 10:17:06 2026] b player present\n1769941050 [Sun Feb  1 10:17:30 2026] w player joining\n1769941050 [Sun Feb  1 10:17:30 2026] w player present\n1769941052 [Sun Feb  1 10:17:32 2026] w player present\n1769941052 [Sun Feb  1 10:17:32 2026] start move received from w\n1769941065 [Sun Feb  1 10:17:45 2026] move 1w received from w [Da1 Eb1 Cc1 Rd1 Re1 Rf1 Cg1 Hh1 Ra2 Mb2 Rc2 Dd2 Re2 Rf2 Rg2 Hh2]\n1769941065 [Sun Feb  1 10:17:45 2026] after 1w, move used:13 wresv:150 bresv:150 game:13\n1769941066 [Sun Feb  1 10:17:46 2026] w player present\n1769941078 [Sun Feb  1 10:17:58 2026] move 1b received from b [eb7 mg7 ha7 hh7 dd7 de7 cb8 cg8 rc7 rf7 ra8 rc8 rd8 re8 rf8 rh8]\n1769941078 [Sun Feb  1 10:17:58 2026] after 1b, move used:13 wresv:150 bresv:150 game:26\n1769941095 [Sun Feb  1 10:18:15 2026] move 2w received from w [Mb2n Eb1n Mb3e Eb2n]\n1769941095 [Sun Feb  1 10:18:15 2026] after 2w, move used:17 wresv:148 bresv:150 game:43\n1769941096 [Sun Feb  1 10:18:16 2026] w player present\n1769941101 [Sun Feb  1 10:18:21 2026] move 2b received from b [eb7s eb6s eb5s hh7s]\n1769941101 [Sun Feb  1 10:18:21 2026] after 2b, move used:6 wresv:148 bresv:159 game:49\n1769941118 [Sun Feb  1 10:18:38 2026] move 3w received from w [Hh2n Hh1n Da1e Db1n]\n1769941118 [Sun Feb  1 10:18:38 2026] after 3w, move used:17 wresv:146 bresv:159 game:66\n1769941118 [Sun Feb  1 10:18:38 2026] w player present\n1769941131 [Sun Feb  1 10:18:51 2026] move 3b received from b [mg7s mg6s mg5s mg4s]\n1769941131 [Sun Feb  1 10:18:51 2026] after 3b, move used:13 wresv:146 bresv:161 game:79\n1769941148 [Sun Feb  1 10:19:08 2026] move 4w received from w [Mc3e Eb3e Ec3n]\n1769941148 [Sun Feb  1 10:19:08 2026] after 4w, move used:17 wresv:144 bresv:161 game:96\n1769941148 [Sun Feb  1 10:19:08 2026] w player present\n1769941152 [Sun Feb  1 10:19:12 2026] move 4b received from b [mg3n Rg2n mg4n Rg3n]\n1769941152 [Sun Feb  1 10:19:12 2026] after 4b, move used:4 wresv:144 bresv:172 game:100\n1769941216 [Sun Feb  1 10:20:16 2026] move 5w received from w [Hh2w Hg2n Rg4e Ec4e]\n1769941216 [Sun Feb  1 10:20:16 2026] after 5w, move used:64 wresv:95 bresv:172 game:164\n1769941216 [Sun Feb  1 10:20:16 2026] w player present\n1769941223 [Sun Feb  1 10:20:23 2026] move 5b received from b [hh6s hh5n Rh4n mg5n]\n1769941223 [Sun Feb  1 10:20:23 2026] after 5b, move used:7 wresv:95 bresv:180 game:171\n1769941264 [Sun Feb  1 10:21:04 2026] move 6w received from w [Ed4e Ee4e Ef4n Ef5e]\n1769941264 [Sun Feb  1 10:21:04 2026] after 6w, move used:41 wresv:69 bresv:180 game:212\n1769941264 [Sun Feb  1 10:21:04 2026] w player present\n1769941277 [Sun Feb  1 10:21:17 2026] move 6b received from b [mg6n eb4e ec4e ha7s]\n1769941277 [Sun Feb  1 10:21:17 2026] after 6b, move used:13 wresv:69 bresv:182 game:225\n1769941304 [Sun Feb  1 10:21:44 2026] move 7w received from w [Md3w Mc3w Mb3w Hg3n]\n1769941304 [Sun Feb  1 10:21:44 2026] after 7w, move used:27 wresv:57 bresv:182 game:252\n1769941305 [Sun Feb  1 10:21:45 2026] w player present\n1769941322 [Sun Feb  1 10:22:02 2026] move 7b received from b [ed4w ec4w eb4s ha6e]\n1769941322 [Sun Feb  1 10:22:02 2026] after 7b, move used:18 wresv:57 bresv:179 game:270\n1769941343 [Sun Feb  1 10:22:23 2026] move 8w received from w [Hg4w Eg5n Dd2n Hf4n]\n1769941343 [Sun Feb  1 10:22:23 2026] after 8w, move used:21 wresv:51 bresv:179 game:291\n1769941344 [Sun Feb  1 10:22:24 2026] w player present\n1769941360 [Sun Feb  1 10:22:40 2026] move 8b received from b [hb6e hc6e hd6e rh8s]\n1769941360 [Sun Feb  1 10:22:40 2026] after 8b, move used:17 wresv:51 bresv:177 game:308\n1769941373 [Sun Feb  1 10:22:53 2026] move 9w received from w [Eg6w mg7s mg6s Ef6e]\n1769941373 [Sun Feb  1 10:22:53 2026] after 9w, move used:13 wresv:53 bresv:177 game:321\n1769941373 [Sun Feb  1 10:22:53 2026] w player present\n1769941383 [Sun Feb  1 10:23:03 2026] move 9b received from b [Rh5s hh6s Hf5s mg5w]\n1769941383 [Sun Feb  1 10:23:03 2026] after 9b, move used:10 wresv:53 bresv:182 game:331\n1769941401 [Sun Feb  1 10:23:21 2026] move 10w received from w [Eg6s Rh4w Hf4w He4n]\n1769941401 [Sun Feb  1 10:23:21 2026] after 10w, move used:18 wresv:50 bresv:182 game:349\n1769941402 [Sun Feb  1 10:23:22 2026] w player present\n1769941422 [Sun Feb  1 10:23:42 2026] move 10b received from b [rf7s rf8s He5s mf5w]\n1769941422 [Sun Feb  1 10:23:42 2026] after 10b, move used:21 wresv:50 bresv:176 game:370\n1769941439 [Sun Feb  1 10:23:59 2026] move 11w received from w [Eg5w me5w Ef5w He4w]\n1769941439 [Sun Feb  1 10:23:59 2026] after 11w, move used:17 wresv:48 bresv:176 game:387\n1769941440 [Sun Feb  1 10:24:00 2026] w player present\n1769941472 [Sun Feb  1 10:24:32 2026] move 11b received from b [he6w md5w Hd4n mc5n]\n1769941472 [Sun Feb  1 10:24:32 2026] after 11b, move used:33 wresv:48 bresv:158 game:420\n1769941490 [Sun Feb  1 10:24:50 2026] move 12w received from w [Hd5s Ee5w Ed5w Rg4e]\n1769941490 [Sun Feb  1 10:24:50 2026] after 12w, move used:18 wresv:45 bresv:158 game:438\n1769941490 [Sun Feb  1 10:24:50 2026] w player present\n1769941497 [Sun Feb  1 10:24:57 2026] move 12b received from b [hd6e mc6e Ma3n eb3w]\n1769941497 [Sun Feb  1 10:24:57 2026] after 12b, move used:7 wresv:45 bresv:166 game:445\n1769941512 [Sun Feb  1 10:25:12 2026] move 13w received from w [Ec5e Ed5e md6s Db2n]\n1769941512 [Sun Feb  1 10:25:12 2026] after 13w, move used:15 wresv:45 bresv:166 game:460\n1769941513 [Sun Feb  1 10:25:13 2026] w player present\n1769941544 [Sun Feb  1 10:25:44 2026] move 13b received from b [he6w md5w Hd4n mc5n]\n1769941544 [Sun Feb  1 10:25:44 2026] after 13b, move used:32 wresv:45 bresv:149 game:492\n1769941559 [Sun Feb  1 10:25:59 2026] move 14w received from w [Ee5n Hd5e Hh3w He5e]\n1769941559 [Sun Feb  1 10:25:59 2026] after 14w, move used:15 wresv:45 bresv:149 game:507\n1769941559 [Sun Feb  1 10:25:59 2026] w player present\n1769941584 [Sun Feb  1 10:26:24 2026] move 14b received from b [hh5w hg5n Ma4n ea3n]\n1769941584 [Sun Feb  1 10:26:24 2026] after 14b, move used:25 wresv:45 bresv:139 game:532\n1769941598 [Sun Feb  1 10:26:38 2026] move 15w received from w [Hf5e rf6s rf5s Hg5w]\n1769941598 [Sun Feb  1 10:26:38 2026] after 15w, move used:14 wresv:46 bresv:139 game:546\n1769941598 [Sun Feb  1 10:26:38 2026] w player present\n1769941629 [Sun Feb  1 10:27:09 2026] move 15b received from b [Ma5n ea4n rf7s de7e]\n1769941629 [Sun Feb  1 10:27:09 2026] after 15b, move used:31 wresv:46 bresv:123 game:577\n1769941645 [Sun Feb  1 10:27:25 2026] move 16w received from w [Hg3w Hf3e rf4s rf3x Cc1w]\n1769941645 [Sun Feb  1 10:27:25 2026] after 16w, move used:16 wresv:45 bresv:123 game:593\n1769941646 [Sun Feb  1 10:27:26 2026] w player present\n1769941697 [Sun Feb  1 10:28:17 2026] move 16b received from b [Ma6e ea5n ea6s ea5e]\n1769941697 [Sun Feb  1 10:28:17 2026] after 16b, move used:52 wresv:45 bresv:86 game:645\n1769941711 [Sun Feb  1 10:28:31 2026] move 17w received from w [hd6s Ee6w Hf5e rf6s]\n1769941711 [Sun Feb  1 10:28:31 2026] after 17w, move used:14 wresv:46 bresv:86 game:659\n1769941712 [Sun Feb  1 10:28:32 2026] w player present\n1769941731 [Sun Feb  1 10:28:51 2026] move 17b received from b [mc6s Mb6e eb5n cb8s]\n1769941731 [Sun Feb  1 10:28:51 2026] after 17b, move used:20 wresv:46 bresv:81 game:679\n1769941740 [Sun Feb  1 10:29:00 2026] move 18w received from w [rf5s Hg5w rf4s rf3x Hf5s]\n1769941740 [Sun Feb  1 10:29:00 2026] after 18w, move used:9 wresv:52 bresv:81 game:688\n1769941740 [Sun Feb  1 10:29:00 2026] w player present\n1769941771 [Sun Feb  1 10:29:31 2026] move 18b received from b [hd5s ra8s re8s rd8e]\n1769941771 [Sun Feb  1 10:29:31 2026] after 18b, move used:31 wresv:52 bresv:65 game:719\n1769941784 [Sun Feb  1 10:29:44 2026] move 19w received from w [Hf4n Hf5w He5n Hg3n]\n1769941784 [Sun Feb  1 10:29:44 2026] after 19w, move used:13 wresv:54 bresv:65 game:732\n1769941785 [Sun Feb  1 10:29:45 2026] w player present\n1769941838 [Sun Feb  1 10:30:38 2026] move 19b received from b [mc5e md5e eb6s eb5e]\n1769941838 [Sun Feb  1 10:30:38 2026] after 19b, move used:54 wresv:54 bresv:26 game:786\n1769941852 [Sun Feb  1 10:30:52 2026] move 20w received from w [Mc6w rc7s Ed6s Mb6w]\n1769941852 [Sun Feb  1 10:30:52 2026] after 20w, move used:14 wresv:55 bresv:26 game:800\n1769941852 [Sun Feb  1 10:30:52 2026] w player present\n1769941863 [Sun Feb  1 10:31:03 2026] move 20b received from b [hg6s hg5w He6e Hf6x me5n]\n1769941863 [Sun Feb  1 10:31:03 2026] after 20b, move used:11 wresv:55 bresv:30 game:811\n1769941868 [Sun Feb  1 10:31:08 2026] move 21w received from w [hd4w Ed5s hc4s hc3x Ed4w]\n1769941868 [Sun Feb  1 10:31:08 2026] after 21w, move used:5 wresv:65 bresv:30 game:816\n1769941869 [Sun Feb  1 10:31:09 2026] w player present\n1769941879 [Sun Feb  1 10:31:19 2026] move 21b received from b [rc6e ec5n ec6w me6e]\n1769941879 [Sun Feb  1 10:31:19 2026] after 21b, move used:11 wresv:65 bresv:34 game:827\n1769941897 [Sun Feb  1 10:31:37 2026] move 22w received from w [Ec4n Ec5e Ed5e rd6s]\n1769941897 [Sun Feb  1 10:31:37 2026] after 22w, move used:18 wresv:62 bresv:34 game:845\n1769941897 [Sun Feb  1 10:31:37 2026] w player present\n1769941907 [Sun Feb  1 10:31:47 2026] move 22b received from b [hf5e hg5e mf6e rc8s]\n1769941907 [Sun Feb  1 10:31:47 2026] after 22b, move used:10 wresv:62 bresv:39 game:855\n1769941922 [Sun Feb  1 10:32:02 2026] move 23w received from w [rd5s Ee5w Ed5n Hg4s]\n1769941922 [Sun Feb  1 10:32:02 2026] after 23w, move used:15 wresv:62 bresv:39 game:870\n1769941922 [Sun Feb  1 10:32:02 2026] w player present\n1769941931 [Sun Feb  1 10:32:11 2026] move 23b received from b [hh5n Rh4n Rh5w hh6s]\n1769941931 [Sun Feb  1 10:32:11 2026] after 23b, move used:9 wresv:62 bresv:45 game:879\n1769941952 [Sun Feb  1 10:32:32 2026] move 24w received from w [Dd3s rd4s rd3w rc3x Dd2n]\n1769941952 [Sun Feb  1 10:32:32 2026] after 24w, move used:21 wresv:56 bresv:45 game:900\n1769941953 [Sun Feb  1 10:32:33 2026] w player present\n1769941960 [Sun Feb  1 10:32:40 2026] move 24b received from b [mg6n Rg5n Rg6w Rf6x mg7s]\n1769941960 [Sun Feb  1 10:32:40 2026] after 24b, move used:8 wresv:56 bresv:52 game:908\n1769941973 [Sun Feb  1 10:32:53 2026] move 25w received from w [Ra2n Ra3n Ra4n Dd3e]\n1769941973 [Sun Feb  1 10:32:53 2026] after 25w, move used:13 wresv:58 bresv:52 game:921\n1769941974 [Sun Feb  1 10:32:54 2026] w player present\n1769941986 [Sun Feb  1 10:33:06 2026] move 25b received from b [re8w rd8w rc8w rb8w]\n1769941986 [Sun Feb  1 10:33:06 2026] after 25b, move used:13 wresv:58 bresv:54 game:934\n1769942008 [Sun Feb  1 10:33:28 2026] move 26w received from w [Cg1n Db3e Dc3n Dc4n]\n1769942008 [Sun Feb  1 10:33:28 2026] after 26w, move used:22 wresv:51 bresv:54 game:956\n1769942009 [Sun Feb  1 10:33:29 2026] w player present\n1769942015 [Sun Feb  1 10:33:35 2026] move 26b received from b [mg6s mg5s Hg3e mg4s]\n1769942015 [Sun Feb  1 10:33:35 2026] after 26b, move used:7 wresv:51 bresv:62 game:963\n1769942027 [Sun Feb  1 10:33:47 2026] move 27w received from w [De3n De4n De5w Re2n]\n1769942027 [Sun Feb  1 10:33:47 2026] after 27w, move used:12 wresv:54 bresv:62 game:975\n1769942028 [Sun Feb  1 10:33:48 2026] w player present\n1769942045 [Sun Feb  1 10:34:05 2026] move 27b received from b [Hh3n mg3e hh5w hg5n]\n1769942045 [Sun Feb  1 10:34:05 2026] after 27b, move used:18 wresv:54 bresv:59 game:993\n1769942065 [Sun Feb  1 10:34:25 2026] move 28w received from w [Rd1n Rd2n Rd3n Rd4w]\n1769942065 [Sun Feb  1 10:34:25 2026] after 28w, move used:20 wresv:49 bresv:59 game:1013\n1769942065 [Sun Feb  1 10:34:25 2026] w player present\n1769942070 [Sun Feb  1 10:34:30 2026] move 28b received from b [Hh4n mh3n Hh5n mh4n]\n1769942070 [Sun Feb  1 10:34:30 2026] after 28b, move used:5 wresv:49 bresv:69 game:1018\n1769942081 [Sun Feb  1 10:34:41 2026] move 29w received from w [Ed6e Dd5n Dc5n Rc4n]\n1769942081 [Sun Feb  1 10:34:41 2026] after 29w, move used:11 wresv:53 bresv:69 game:1029\n1769942082 [Sun Feb  1 10:34:42 2026] w player present\n1769942109 [Sun Feb  1 10:35:09 2026] move 29b received from b [hg6w mh5w mg5n cg8s]\n1769942109 [Sun Feb  1 10:35:09 2026] after 29b, move used:28 wresv:53 bresv:56 game:1057\n1769942125 [Sun Feb  1 10:35:25 2026] move 30w received from w [Re3n Re4n Re1n Re2n]\n1769942125 [Sun Feb  1 10:35:25 2026] after 30w, move used:16 wresv:52 bresv:56 game:1073\n1769942125 [Sun Feb  1 10:35:25 2026] w player present\n1769942183 [Sun Feb  1 10:36:23 2026] move 30b received from b [hf6s df7s cg7w hf5e]\n1769942183 [Sun Feb  1 10:36:23 2026] after 30b, move used:58 wresv:52 bresv:13 game:1131\n1769942199 [Sun Feb  1 10:36:39 2026] move 31w received from w [Re5w Ee6s df6w Ee5e]\n1769942199 [Sun Feb  1 10:36:39 2026] after 31w, move used:16 wresv:51 bresv:13 game:1147\n1769942199 [Sun Feb  1 10:36:39 2026] w player present\n1769942214 [Sun Feb  1 10:36:54 2026] move 31b received from b [hg5e mg6w de6s mf6w]\n1769942214 [Sun Feb  1 10:36:54 2026] after 31b, move used:15 wresv:51 bresv:13 game:1162\n1769942229 [Sun Feb  1 10:37:09 2026] move 32w received from w [Ef5e de5e df5s Eg5w]\n1769942229 [Sun Feb  1 10:37:09 2026] after 32w, move used:15 wresv:51 bresv:13 game:1177\n1769942229 [Sun Feb  1 10:37:09 2026] w player present\n1769942237 [Sun Feb  1 10:37:17 2026] move 32b received from b [me6e Dd6e dd7s mf6e]\n1769942237 [Sun Feb  1 10:37:17 2026] after 32b, move used:8 wresv:51 bresv:20 game:1185\n1769942254 [Sun Feb  1 10:37:34 2026] move 33w received from w [rc7e Dc6n Rd5e Re3n]\n1769942254 [Sun Feb  1 10:37:34 2026] after 33w, move used:17 wresv:49 bresv:20 game:1202\n1769942255 [Sun Feb  1 10:37:35 2026] w player present\n1769942261 [Sun Feb  1 10:37:41 2026] move 33b received from b [cb7n eb6n eb7s Dc7w]\n1769942261 [Sun Feb  1 10:37:41 2026] after 33b, move used:7 wresv:49 bresv:28 game:1209\n1769942272 [Sun Feb  1 10:37:52 2026] move 34w received from w [df4s df3x Ef5s Ef4n Ef5e]\n1769942272 [Sun Feb  1 10:37:52 2026] after 34w, move used:11 wresv:53 bresv:28 game:1220\n1769942272 [Sun Feb  1 10:37:52 2026] w player present\n1769942303 [Sun Feb  1 10:38:23 2026] move 34b received from b [eb6e ec6w Rc5n Rc6x rd7w]\n1769942303 [Sun Feb  1 10:38:23 2026] after 34b, move used:31 wresv:53 bresv:12 game:1251\n1769942313 [Sun Feb  1 10:38:33 2026] move 35w received from w [Eg5w mg6s mg5s Ef5e]\n1769942313 [Sun Feb  1 10:38:33 2026] after 35w, move used:10 wresv:58 bresv:12 game:1261\n1769942313 [Sun Feb  1 10:38:33 2026] w player present\n1769942322 [Sun Feb  1 10:38:42 2026] move 35b received from b [eb6e Ma6e ec6s Mb6e Mc6x]\n1769942322 [Sun Feb  1 10:38:42 2026] after 35b, move used:9 wresv:58 bresv:18 game:1270\n1769942338 [Sun Feb  1 10:38:58 2026] move 36w received from w [Hh6w Hg6w Hf6e cf7s cf6x]\n1769942338 [Sun Feb  1 10:38:58 2026] after 36w, move used:16 wresv:57 bresv:18 game:1286\n1769942338 [Sun Feb  1 10:38:58 2026] w player present\n1769942349 [Sun Feb  1 10:39:09 2026] move 36b received from b [ec5e dd6n ed5n re7e]\n1769942349 [Sun Feb  1 10:39:09 2026] after 36b, move used:11 wresv:57 bresv:22 game:1297\n1769942356 [Sun Feb  1 10:39:16 2026] move 37w received from w [Re5e Rf5n Hg6n Rf6e]\n1769942356 [Sun Feb  1 10:39:16 2026] after 37w, move used:7 wresv:65 bresv:22 game:1304\n1769942356 [Sun Feb  1 10:39:16 2026] w player present\n1769942363 [Sun Feb  1 10:39:23 2026] result=wr side=b\n1769942363 [Sun Feb  1 10:39:23 2026] after 37b, move used:7 wresv:65 bresv:30 game:1311\n1769942363 [Sun Feb  1 10:39:23 2026] game finished with result w r\n
